item_id,content,type,start_time,end_time,confidence,video_filename,tester_name
23192,helplines,pronunciation,5353.529,5353.77,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23193,and,pronunciation,5353.77,5353.89,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23194,support,pronunciation,5353.89,5354.049,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23195,to,pronunciation,5354.049,5354.169,0.893,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23196,raise,pronunciation,5354.169,5354.399,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23197,awareness,pronunciation,5354.399,5354.569,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23198,about,pronunciation,5354.569,5354.68,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23199,we,pronunciation,5354.68,5354.759,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23200,all,pronunciation,5354.759,5354.85,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23201,have,pronunciation,5354.85,5354.89,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23202,a,pronunciation,5354.89,5354.97,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23203,role,pronunciation,5354.97,5355.049,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23204,to,pronunciation,5355.049,5355.209,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23205,find,pronunciation,5355.209,5355.33,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23206,out,pronunciation,5355.33,5355.45,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23207,how,pronunciation,5355.45,5355.529,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23208,to,pronunciation,5355.529,5355.729,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23209,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23210,Help,pronunciation,5356.979,5357.18,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23211,raise,pronunciation,5357.18,5357.379,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23212,awareness,pronunciation,5357.379,5357.64,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23213,about,pronunciation,5358.02,5358.14,0.959,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23214,coercive,pronunciation,5358.14,5358.379,0.988,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23215,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23216,you,pronunciation,5358.419,5358.5,0.967,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23217,can,pronunciation,5358.5,5358.609,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23218,also,pronunciation,5358.609,5358.7,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23219,find,pronunciation,5358.7,5358.779,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23220,out,pronunciation,5358.779,5358.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23221,how,pronunciation,5358.899,5359.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23222,to,pronunciation,5359.02,5359.359,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23223,stand,pronunciation,5359.81,5360.02,0.121,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23224,up,pronunciation,5360.02,5360.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23225,against,pronunciation,5360.14,5360.259,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23226,family,pronunciation,5360.259,5360.379,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23227,and,pronunciation,5360.379,5360.45,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23228,domestic,pronunciation,5360.45,5360.74,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23229,violence,pronunciation,5360.74,5361.1,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23230,and,pronunciation,5361.1,5361.22,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23231,promote,pronunciation,5361.22,5361.419,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23232,risk,pronunciation,5361.419,5361.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23233,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23234,See,pronunciation,5361.62,5361.74,0.524,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23235,also,pronunciation,5361.74,5361.899,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23236,heading,pronunciation,5361.899,5362.06,0.979,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23237,level,pronunciation,5362.06,5362.14,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23238,stoppages,pronunciation,5362.14,5362.609,0.407,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23239,region,pronunciation,5362.609,5363.0,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23240,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23241,Understanding,pronunciation,5363.379,5363.77,0.977,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23242,family,pronunciation,5363.77,5363.939,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23243,and,pronunciation,5363.939,5364.009,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23244,domestic,pronunciation,5364.009,5364.22,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23245,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23246,find,pronunciation,5364.319,5364.419,0.959,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23247,out,pronunciation,5364.419,5364.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23248,the,pronunciation,5364.5,5364.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23249,different,pronunciation,5364.58,5364.74,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23250,types,pronunciation,5364.74,5364.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23251,of,pronunciation,5364.859,5364.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23252,abuse,pronunciation,5364.899,5365.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23253,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23254,how,pronunciation,5365.29,5365.339,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23255,it,pronunciation,5365.339,5365.54,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23256,impacts,pronunciation,5365.54,5365.75,0.291,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23257,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23258,Visited,pronunciation,5365.95,5366.189,0.726,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23259,my,pronunciation,5366.189,5366.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23260,situation,pronunciation,5366.5,5366.54,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23261,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23262,heading,pronunciation,5366.62,5366.81,0.842,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23263,level,pronunciation,5366.81,5366.859,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23264,2,pronunciation,5366.859,5367.02,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23265,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23266,support,pronunciation,5367.18,5367.259,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23267,and,pronunciation,5367.259,5367.41,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23268,advice,pronunciation,5367.41,5367.529,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23269,for,pronunciation,5367.529,5367.58,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23270,the,pronunciation,5367.58,5367.649,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23271,different,pronunciation,5367.649,5367.819,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23272,types,pronunciation,5367.819,5367.939,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23273,of,pronunciation,5367.939,5368.22,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23274,situations,pronunciation,5368.22,5368.479,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23275,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23276,Help,pronunciation,5368.819,5368.97,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23277,raise,pronunciation,5368.97,5369.129,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23278,awareness,pronunciation,5369.129,5369.259,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23279,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23280,heading,pronunciation,5369.339,5369.5,0.964,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23281,level,pronunciation,5369.5,5369.62,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23282,2,pronunciation,5369.62,5369.779,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23283,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23284,find,pronunciation,5369.859,5370.009,0.74,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23285,social,pronunciation,5370.009,5370.169,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23286,media,pronunciation,5370.169,5370.459,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23287,resource,pronunciation,5370.459,5370.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23288,and,pronunciation,5370.58,5370.66,0.801,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23289,of,pronunciation,5370.66,5371.049,0.976,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23290,other,pronunciation,5371.049,5371.209,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23291,helpful,pronunciation,5371.209,5371.459,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23292,resources,pronunciation,5371.459,5371.66,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23293,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23294,Learn,pronunciation,5371.779,5371.93,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23295,more,pronunciation,5371.93,5372.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23296,about,pronunciation,5372.02,5372.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23297,co,pronunciation,5372.14,5372.149,0.592,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23298,op,pronunciation,5372.149,5372.479,0.449,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23299,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23300,Link,pronunciation,5372.66,5372.779,0.507,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23301,is,pronunciation,5372.779,5372.93,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23302,external,pronunciation,5372.93,5373.18,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23303,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23304,Link,pronunciation,5373.99,5374.14,0.95,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23305,is,pronunciation,5374.14,5374.259,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23306,external,pronunciation,5374.259,5374.7,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23307,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23308,Link,pronunciation,5374.93,5375.02,0.733,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23309,is,pronunciation,5375.02,5375.319,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23310,provided,pronunciation,5375.319,5375.439,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23311,by,pronunciation,5375.439,5375.54,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23312,heading,pronunciation,5375.54,5375.729,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23313,level,pronunciation,5375.729,5375.979,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23314,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23315,Department,pronunciation,5376.339,5376.5,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23316,of,pronunciation,5376.5,5376.609,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23317,Communities,pronunciation,5376.609,5376.919,0.991,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23318,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23319,Government,pronunciation,5377.299,5377.39,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23320,of,pronunciation,5377.419,5377.54,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23321,Western,pronunciation,5377.54,5377.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23322,Australia,pronunciation,5377.859,5377.879,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23323,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23324,share,pronunciation,5378.089,5378.1,0.79,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23325,heading,pronunciation,5378.1,5378.259,0.98,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23326,level,pronunciation,5378.259,5378.299,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23327,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23328,share,pronunciation,5378.459,5378.569,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23329,this,pronunciation,5378.569,5378.689,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23330,page,pronunciation,5378.689,5378.779,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23331,with,pronunciation,5378.779,5378.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23332,your,pronunciation,5378.859,5378.93,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23333,Facebook,pronunciation,5378.93,5379.339,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23334,share,pronunciation,5379.339,5379.419,0.978,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23335,this,pronunciation,5379.419,5379.529,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23336,page,pronunciation,5379.529,5379.629,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23337,with,pronunciation,5379.629,5379.7,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23338,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23339,share,pronunciation,5379.779,5379.89,0.976,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23340,this,pronunciation,5379.89,5379.979,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23341,page,pronunciation,5379.979,5380.06,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23342,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23343,end,pronunciation,5380.1,5380.18,0.905,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23344,of,pronunciation,5380.18,5380.359,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23345,coercive,pronunciation,5380.359,5380.43,0.566,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23346,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23347,have,pronunciation,5380.54,5380.64,0.784,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23348,a,pronunciation,5380.64,5380.77,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23349,question,pronunciation,5380.77,5380.819,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23350,or,pronunciation,5380.819,5380.93,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23351,want,pronunciation,5380.93,5381.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23352,to,pronunciation,5381.02,5381.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23353,report,pronunciation,5381.14,5381.22,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23354,a,pronunciation,5381.22,5381.33,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23355,problem,pronunciation,5381.33,5381.379,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23356,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23357,heading,pronunciation,5381.5,5381.66,0.987,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23358,level,pronunciation,5381.66,5381.779,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23359,2,pronunciation,5381.779,5382.1,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23360,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23361,Fill,pronunciation,5382.74,5382.819,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23362,in,pronunciation,5382.819,5382.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23363,the,pronunciation,5382.859,5382.97,0.801,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23364,form,pronunciation,5382.97,5383.029,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23365,to,pronunciation,5383.029,5383.1,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23366,get,pronunciation,5383.1,5383.24,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23367,assistance,pronunciation,5383.24,5383.459,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23368,or,pronunciation,5383.459,5383.58,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23369,tell,pronunciation,5383.58,5383.66,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23370,us,pronunciation,5383.66,5383.77,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23371,about,pronunciation,5383.77,5383.85,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23372,a,pronunciation,5383.85,5383.919,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23373,problem,pronunciation,5383.919,5384.029,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23374,with,pronunciation,5384.029,5384.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23375,this,pronunciation,5384.14,5384.419,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23376,information,pronunciation,5384.419,5384.49,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23377,or,pronunciation,5384.49,5384.609,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23378,service,pronunciation,5384.609,5384.899,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23379,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23380,Visited,pronunciation,5385.759,5385.97,0.571,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23381,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23382,send,pronunciation,5386.04,5386.14,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23383,feedback,pronunciation,5386.14,5386.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23384,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23385,Ema,pronunciation,5387.029,5387.08,0.454,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23386,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23387,content,pronunciation,5387.359,5387.72,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23388,information,pronunciation,5387.72,5387.729,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23389,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23390,acknowledgement,pronunciation,5387.799,5388.16,0.879,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23391,of,pronunciation,5388.16,5388.25,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23392,country,pronunciation,5388.25,5388.399,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23393,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23394,food,pronunciation,5388.479,5388.49,0.921,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23395,and,pronunciation,5388.49,5388.509,0.55,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23396,navigation,pronunciation,5388.509,5388.919,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23397,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23398,and,pronunciation,5388.93,5389.029,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23399,copyright,pronunciation,5389.029,5389.279,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23400,info,pronunciation,5389.279,5389.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23401,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23402,Content,pronunciation,5391.049,5391.47,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23403,end,pronunciation,5391.47,5391.589,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23404,of,pronunciation,5391.589,5391.689,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23405,May,pronunciation,5391.689,5392.029,0.673,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23406,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
23407,Visited,pronunciation,5392.419,5392.62,0.257,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
